Date,ADANIENT,HINDALCO,JSWSTEEL,TATASTEEL,ADANIPORTS,APOLLOHOSP,CIPLA,DRREDDY,SUNPHARMA,ASIANPAINT,TITAN,AXISBANK,BAJFINANCE,BAJAJFINSV,HDFCBANK,HDFCLIFE,ICICIBANK,INDUSINDBK,KOTAKBANK,SBILIFE,SHRIRAMFIN,SBIN,BAJAJ_AUTO,EICHERMOT,HEROMOTOCO,M&M,MARUTI,TATAMOTORS,BEL,BPCL,COALINDIA,ONGC,RELIANCE,BHARTIARTL,BRITANNIA,HINDUNILVR,ITC,NESTLEIND,TATACONSUM,GRASIM,ULTRACEMCO,HCLTECH,INFY,TCS,TECHM,WIPRO,LT,NTPC,POWERGRID,TRENT
2024-09-23,3043.95,690.55,982.1,153.99,1456.15,7152.8,1658.15,1330.89,1862.7,3277.45,3820.1,1246.8,7595.1,1919.95,1759.8,727.5,1321.9,1465.1,1934.7,1920.15,713.54,801.85,12338.95,4879.55,6190.55,3049.8,12683.1,971.8,286.3,338.1,500.6,295.45,1493.375,1750.45,6211.2,3028.55,487.96816857,2725.15,1211.55,2666.9,11962.05,1752.8,1896.45,4268.5,1607.15,267.45,3787.7,428.35,341.15,7623.45
2024-09-24,3093.9,717.85,989.7,160.53,1456.65,7122.0,1637.55,1330.07,1868.1,3248.4,3784.9,1239.55,7554.2,1904.65,1768.05,720.7,1318.6,1448.3,1914.7,1864.35,703.26,798.25,12443.65,4876.9,6126.3,3074.3,12738.6,977.3,291.8,339.15,504.3,299.45,1489.375,1756.65,6203.15,2950.55,486.36347587,2696.4,1211.65,2619.3,11761.65,1775.6,1898.6,4271.3,1637.1,269.775,3791.6,428.1,350.05,7621.35
2024-09-25,3105.1,718.45,982.65,161.66,1452.55,7133.45,1643.2,1338.29,1870.55,3244.75,3737.25,1268.1,7623.9,1928.5,1779.1,716.55,1323.85,1439.5,1897.95,1863.6,704.81,793.1,12397.25,4895.25,6088.3,3091.05,12785.3,963.6,289.85,339.8,505.3,298.7,1493.95,1760.4,6180.3,2948.95,488.53453069,2697.35,1189.6,2662.0,11816.3,1782.4,1895.3,4274.75,1602.75,268.1,3793.85,436.1,363.75,7614.9
2024-09-26,3122.65,734.65,1005.55,165.61,1472.6,7167.85,1621.8,1348.88,1898.4,3277.05,3757.55,1277.1,7768.4,1982.8,1783.45,729.55,1329.05,1452.7,1902.3,1898.3,725.69,801.85,12621.65,4994.25,6051.45,3181.1,13383.8,993.15,290.5,345.1,506.55,295.2,1497.95,1771.1,6254.1,2986.1,493.44300245,2755.5,1213.45,2745.85,12065.0,1783.85,1900.25,4292.5,1606.95,270.95,3762.15,434.6,365.45,7845.4
2024-09-27,3130.3,747.15,1001.55,166.55,1456.7,7234.0,1672.5,1349.98,1948.7,3310.75,3816.7,1273.15,7756.0,2010.7,1752.65,730.2,1306.6,1462.7,1872.45,1882.65,724.21,802.65,12666.4,5062.6,5957.35,3183.65,13495.6,993.0,293.45,367.3,516.1,297.2,1526.175,1734.6,6268.8,2966.25,493.39580561,2745.7,1201.55,2783.15,11952.3,1808.4,1906.75,4308.7,1609.25,270.9,3705.65,436.9,354.25,7833.7
2024-09-30,3135.85,756.2,1030.05,168.55,1448.2,7199.15,1654.1,1350.32,1926.7,3329.1,3823.95,1232.2,7703.0,1973.4,1732.05,718.0,1273.0,1447.6,1853.95,1844.0,715.39,787.9,12345.95,5026.25,5712.4,3094.9,13238.0,974.65,285.1,369.95,510.15,297.6,1476.575,1709.55,6338.15,2958.3,489.10089282,2689.95,1196.95,2795.55,11802.0,1796.1,1875.6,4268.5,1577.2,270.725,3675.55,443.2,352.85,7574.65
2024-10-01,3186.1,761.55,1027.3,167.03,1467.5,7153.35,1664.85,1349.82,1919.95,3277.35,3775.95,1226.65,7703.0,1975.25,1726.2,710.2,1274.4,1409.7,1879.4,1834.2,714.08,796.95,12157.45,4972.65,5750.1,3165.5,13166.0,965.2,283.95,368.25,508.5,291.95,1464.825,1698.7,6446.05,2923.75,487.26021591,2707.05,1196.25,2801.15,11837.15,1816.5,1904.35,4287.9,1625.4,273.375,3653.5,440.1,350.8,7612.7
2024-10-03,3116.0,747.1,1039.1,166.98,1425.2,6905.95,1656.55,1347.13,1910.85,3149.3,3674.95,1175.7,7433.85,1913.4,1682.0,702.25,1256.35,1387.75,1822.8,1805.55,681.9,794.1,11806.45,4782.5,5662.75,3129.85,12647.35,925.7,278.7,348.85,502.35,292.05,1406.975,1673.45,6331.75,2893.35,484.00363368,2674.85,1152.75,2766.15,11724.8,1778.55,1893.4,4232.75,1604.05,265.075,3497.65,435.35,344.15,7487.9
2024-10-04,3110.65,747.9,1033.75,166.75,1413.7,6773.6,1623.3,1326.65,1910.05,3072.5,3670.1,1178.4,7211.35,1884.55,1657.65,708.8,1239.75,1382.85,1809.0,1798.1,667.26,796.65,11774.4,4706.8,5520.85,3017.45,12605.75,930.75,277.2,340.25,497.2,295.25,1386.525,1640.9,6206.0,2848.75,475.31941441,2598.15,1130.4,2745.1,11450.25,1776.6,1918.15,4252.25,1616.45,266.775,3493.95,430.45,338.85,7353.3
2024-10-07,3018.0,731.3,1018.75,164.36,1355.2,6773.15,1624.65,1321.98,1905.25,3062.25,3589.25,1145.7,7269.4,1879.3,1617.8,705.85,1233.9,1350.85,1790.25,1787.95,659.87,770.65,11617.05,4667.95,5501.55,3060.2,12527.5,927.85,267.35,335.0,480.45,289.45,1370.725,1662.05,6120.3,2833.4,481.59659465,2573.85,1111.4,2720.5,11230.35,1776.95,1934.3,4272.85,1618.55,265.725,3468.35,415.45,328.95,7449.5
2024-10-08,3160.7,721.8,998.2,159.52,1418.55,6924.3,1640.7,1331.21,1917.15,3088.05,3493.35,1153.3,7186.95,1838.15,1651.05,710.1,1236.6,1359.55,1803.4,1728.05,665.86,781.45,11889.1,4693.45,5529.85,3165.85,12531.95,919.8,280.25,338.0,491.85,293.45,1397.35,1657.45,6204.4,2818.8,479.47273667,2581.75,1119.05,2738.2,11389.8,1789.45,1948.55,4253.25,1629.1,263.475,3532.4,420.95,327.15,8041.95
2024-10-09,3153.75,727.55,994.5,159.06,1408.15,7008.9,1680.5,1332.97,1930.85,3078.85,3493.45,1170.15,7300.45,1866.95,1633.15,717.3,1244.15,1341.55,1800.8,1737.4,677.59,797.4,11818.1,4708.9,5554.6,3153.0,12760.7,939.15,282.4,338.85,486.95,288.5,1374.6,1678.1,6097.25,2768.95,464.13376242,2516.0,1117.8,2715.75,11350.15,1809.7,1952.75,4252.95,1658.8,265.575,3487.1,418.45,329.75,8220.85
2024-10-10,3174.2,730.15,1007.4,159.72,1417.2,6955.05,1618.9,1316.62,1887.75,3059.1,3447.25,1184.25,7319.7,1875.7,1662.4,723.65,1243.5,1356.4,1876.1,1734.5,667.53,797.1,11832.0,4697.9,5456.1,3194.3,12944.1,928.5,286.9,335.45,488.1,288.75,1371.05,1678.1,6002.15,2754.7,464.46414033,2512.45,1114.15,2722.45,11430.05,1808.65,1919.0,4227.4,1619.7,262.5,3460.35,422.7,334.35,8028.85
2024-10-11,3137.2,747.35,1012.05,160.66,1408.25,6983.4,1595.75,1319.84,1901.95,3037.2,3474.4,1172.45,7302.0,1876.4,1651.0,723.85,1223.0,1347.6,1882.4,1735.05,668.24,799.75,11876.95,4728.05,5476.3,3134.35,12776.65,930.7,285.9,337.65,492.95,292.55,1372.1,1687.4,5978.5,2783.2,460.82998335,2511.8,1113.1,2725.55,11421.3,1839.65,1935.1,4149.2,1647.05,264.15,3482.55,422.5,330.05,8234.95
2024-10-14,3101.1,743.0,1012.5,158.32,1410.3,7092.6,1598.45,1331.98,1909.75,3039.15,3497.8,1164.35,7208.8,1867.2,1688.1,740.6,1231.75,1370.45,1910.8,1738.3,679.06,805.15,11899.3,4779.8,5555.35,3154.9,12537.85,928.25,285.7,340.75,498.3,286.5,1372.525,1695.6,5978.05,2789.1,469.08943103,2502.05,1113.55,2726.9,11300.3,1855.9,1958.9,4136.65,1692.5,274.775,3555.05,424.5,330.7,8191.85
2024-10-15,3104.7,726.95,1000.85,155.63,1420.3,7140.15,1571.75,1322.33,1898.45,3067.1,3508.5,1153.85,7016.9,1853.95,1684.1,714.25,1255.5,1360.9,1895.2,1723.75,680.23,804.65,11521.5,4722.1,5505.65,3155.8,12446.75,917.3,288.85,348.75,494.45,283.7,1344.025,1717.25,6068.7,2781.45,470.59973003,2484.25,1115.25,2735.8,11416.9,1870.1,1959.3,4116.8,1675.35,266.475,3551.9,426.6,329.85,8124.25
2024-10-16,3085.9,733.1,989.35,155.24,1403.8,7071.3,1562.2,1342.18,1898.5,3082.1,3471.0,1153.2,6956.35,1862.05,1699.8,726.8,1243.15,1346.3,1876.35,1733.75,678.08,805.45,11616.95,4678.25,5398.2,3068.0,12383.9,907.45,285.7,350.75,495.75,285.4,1354.075,1733.95,6090.1,2781.25,465.54966774,2462.25,1113.95,2764.1,11322.3,1865.25,1920.1,4094.95,1660.3,266.075,3532.6,424.25,327.2,7805.8
2024-10-17,3013.75,734.8,979.5,152.4,1394.7,6989.3,1558.7,1340.81,1889.55,3055.85,3403.35,1131.85,6899.5,1815.8,1673.15,726.1,1231.25,1347.35,1864.05,1702.0,651.72,811.05,10119.45,4623.85,5217.45,2964.6,12143.75,891.6,284.55,342.7,489.9,281.6,1356.425,1701.15,5988.5,2738.65,461.49073917,2378.7,1090.15,2705.85,11017.3,1867.8,1968.1,4109.0,1699.0,264.375,3570.3,417.75,331.15,7719.65
2024-10-18,3002.0,753.5,992.6,155.39,1405.6,6982.9,1551.7,1348.22,1910.35,2992.15,3381.45,1196.85,6899.55,1819.9,1681.85,742.45,1264.5,1347.25,1871.05,1706.05,668.93,820.4,10063.95,4765.65,5216.2,2964.25,12105.1,910.15,287.15,342.5,492.2,283.3,1359.3,1707.85,5887.2,2717.1,459.41407804,2350.25,1093.25,2760.95,11069.3,1857.7,1879.6,4123.05,1687.9,274.325,3577.8,424.95,332.05,7768.05
2024-10-21,2937.65,739.6,981.45,155.03,1375.5,6986.4,1523.75,1339.48,1897.0,3049.2,3363.25,1190.3,6780.9,1758.4,1728.7,745.85,1259.05,1308.25,1789.2,1711.85,662.66,813.95,10500.5,4810.45,5242.25,2998.2,12175.9,903.3,282.3,331.65,485.4,276.6,1369.2,1692.55,5778.3,2693.55,456.53507056,2354.65,1017.05,2718.25,10869.3,1843.6,1852.75,4079.85,1701.2,274.05,3585.6,425.0,331.15,7606.55
2024-10-22,2823.8,720.25,963.65,150.39,1362.85,6891.95,1510.35,1332.48,1887.55,3006.85,3329.8,1175.75,6677.9,1722.6,1714.55,728.2,1267.5,1274.35,1763.15,1698.15,650.9,790.4,10368.35,4759.05,5175.8,2887.2,11923.3,879.5,271.65,322.9,468.35,270.8,1343.35,1692.25,5727.0,2681.7,454.78878734,2350.25,998.25,2655.35,10825.15,1822.75,1851.6,4015.5,1696.55,272.725,3511.9,415.75,322.75,7497.35
2024-10-23,2835.55,717.1,954.45,148.78,1340.45,6906.75,1485.6,1321.58,1839.35,2989.7,3288.6,1160.4,6995.8,1739.7,1735.8,723.75,1251.6,1274.3,1767.8,1716.0,639.55,786.0,10586.75,4677.75,5145.7,2793.5,11956.2,877.65,268.65,323.05,474.1,270.85,1338.525,1685.8,5748.85,2659.3,453.42007887,2327.15,1014.55,2633.2,10753.05,1845.75,1873.4,4066.25,1735.95,273.6,3455.4,408.3,316.9,7511.3
2024-10-24,2830.2,690.7,958.1,148.98,1354.4,6954.15,1492.3,1316.54,1848.9,2972.0,3330.9,1167.35,7040.9,1742.1,1749.65,714.85,1252.75,1280.05,1762.2,1635.3,649.02,794.55,10302.5,4668.5,5113.6,2826.35,11763.7,880.0,271.35,321.45,477.25,269.1,1339.8,1678.45,5612.4,2505.1,445.25502488,2258.65,996.45,2666.7,11043.6,1844.9,1863.35,4047.9,1735.75,273.45,3442.65,411.9,319.15,7488.0
2024-10-25,2693.45,678.75,943.85,145.86,1318.7,6944.85,1488.9,1302.94,1860.4,2958.0,3266.55,1189.35,6910.15,1707.4,1743.4,709.45,1255.45,1041.6,1768.85,1616.75,618.53,780.95,10206.1,4591.6,4973.3,2720.85,11502.85,864.3,272.35,306.3,461.1,264.05,1327.85,1666.0,5669.4,2528.05,455.26075578,2260.7,973.05,2615.2,10995.2,1852.35,1862.05,4057.55,1716.45,271.725,3326.4,398.9,315.8,7361.45
2024-10-28,2798.65,692.9,967.25,149.38,1352.2,6926.3,1503.15,1311.5,1902.9,3001.85,3283.05,1171.6,6911.35,1730.45,1734.2,718.25,1292.85,1054.8,1749.85,1605.9,651.86,792.05,10011.25,4720.65,4927.8,2781.0,11483.25,878.45,270.05,310.4,441.65,263.35,1334.35,1663.35,5722.3,2575.8,457.007039,2272.05,975.9,2646.95,11092.6,1871.75,1865.35,4090.85,1702.55,279.3,3340.8,403.9,318.3,7307.85
2024-10-29,2848.6,693.6,958.8,150.06,1372.7,6987.45,1477.55,1274.7,1871.6,2992.85,3283.4,1186.85,7022.5,1766.7,1751.85,742.4,1331.85,1038.15,1760.2,1661.35,653.16,832.7,9850.85,4898.15,4787.45,2746.9,11046.0,842.75,283.65,311.45,445.55,265.0,1340.0,1637.1,5667.5,2547.65,460.59399913,2267.4,992.05,2686.0,11112.1,1871.75,1839.3,4075.25,1698.5,281.1,3380.9,412.15,320.55,7410.3
2024-10-30,2969.3,688.4,957.3,148.97,1396.2,6982.5,1418.25,1249.85,1852.1,2996.65,3308.45,1170.4,6955.0,1752.45,1734.6,727.05,1312.15,1056.4,1734.6,1624.15,637.16,822.45,9940.65,4869.25,4909.3,2707.7,11256.45,840.2,288.55,311.3,449.15,261.65,1343.9,1633.35,5782.5,2554.95,463.99217189,2276.3,1022.7,2672.55,11205.1,1838.8,1802.1,4084.65,1684.95,282.625,3408.35,408.5,318.45,7252.45
2024-10-31,2947.25,686.05,963.65,148.56,1375.95,7022.7,1551.75,1274.2,1848.9,2935.65,3267.05,1159.55,6889.75,1750.75,1735.7,720.15,1292.25,1055.6,1731.1,1622.15,627.78,820.2,9836.3,4894.65,4989.55,2728.55,11076.45,834.05,284.9,310.75,452.05,266.15,1332.05,1612.6,5726.9,2528.25,461.39634548,2262.95,1002.55,2695.85,11065.65,1766.05,1757.25,3968.45,1608.65,275.9,3622.3,408.15,320.8,7128.35
2024-11-01,2949.5,690.9,968.3,149.75,1394.4,7031.95,1559.55,1259.6,1858.4,2939.85,3293.7,1169.55,6923.6,1754.7,1737.3,723.7,1291.8,1062.5,1744.4,1628.85,630.19,821.2,9875.95,4953.6,5020.5,2817.65,11110.0,843.45,288.65,313.0,454.15,271.75,1338.65,1616.45,5693.05,2537.5,462.81225079,2282.3,1004.1,2698.9,11145.8,1757.4,1760.85,3984.2,1603.65,275.675,3626.35,411.35,322.05,7149.0
2024-11-04,2897.4,674.3,954.9,146.95,1349.25,6958.4,1584.6,1268.3,1808.9,2915.3,3222.0,1139.25,6843.7,1712.5,1714.1,710.85,1277.2,1063.8,1729.35,1608.8,629.58,829.85,9525.55,4831.85,4806.05,2883.95,11052.45,824.1,284.15,303.45,443.3,265.3,1302.15,1591.25,5625.2,2524.8,457.43181059,2246.2,994.6,2590.6,11001.85,1762.95,1763.65,3964.15,1638.4,270.4,3574.45,400.95,315.45,7063.75
2024-11-05,2915.55,697.55,999.5,152.29,1329.35,6966.3,1601.2,1272.2,1803.6,2887.3,3230.25,1171.7,6930.35,1735.65,1757.85,717.25,1296.7,1090.1,1757.15,1633.2,632.46,849.2,9874.85,4899.8,4820.7,2899.45,11170.1,835.65,286.35,307.95,434.9,267.4,1305.3,1578.4,5605.1,2521.35,453.27848834,2262.45,1000.75,2650.95,11176.35,1773.55,1754.2,3971.35,1632.65,271.85,3574.8,403.1,316.6,6968.35
2024-11-06,3046.25,708.2,1008.65,153.62,1370.0,6968.1,1594.05,1302.1,1827.45,2897.3,3177.05,1166.5,7006.2,1748.7,1755.25,708.7,1302.35,1077.65,1762.6,1603.95,637.34,854.8,10020.5,4917.15,4892.8,2934.55,11354.25,839.7,301.85,317.0,435.8,269.05,1325.35,1598.8,5694.9,2500.7,454.12803152,2275.6,1007.05,2645.95,11274.4,1838.4,1823.7,4139.65,1693.55,281.95,3645.45,408.9,318.5,6955.45
2024-11-07,2970.1,648.1,989.8,150.95,1353.1,7424.85,1576.15,1287.35,1790.95,2842.85,3120.85,1159.9,6904.5,1729.7,1746.55,711.7,1278.7,1056.8,1746.9,1589.85,614.03,859.6,9856.65,4878.0,4816.0,2891.35,11300.15,819.75,300.35,315.0,435.35,265.2,1305.65,1575.8,5688.9,2475.5,451.10743352,2262.85,984.85,2562.7,11050.8,1831.95,1803.05,4150.9,1651.0,281.7,3646.55,403.8,312.95,6505.5
2024-11-08,2929.1,650.45,996.4,147.57,1362.1,7421.4,1592.6,1283.65,1809.6,2769.45,3186.25,1160.95,6895.95,1739.75,1754.45,708.5,1258.85,1053.8,1745.8,1569.95,601.59,843.15,9910.4,4785.25,4768.9,2974.9,11303.0,805.45,297.75,310.45,424.05,262.55,1283.75,1569.9,5747.15,2507.7,451.24902405,2295.65,992.95,2544.85,11043.35,1837.5,1829.95,4147.0,1681.35,284.5,3660.3,397.65,316.25,6298.95
2024-11-11,2903.65,655.35,979.0,145.01,1347.9,7155.45,1552.8,1287.9,1794.6,2543.1,3206.6,1171.0,6778.8,1717.45,1766.3,705.35,1269.3,1060.8,1744.0,1566.0,599.89,847.65,9919.35,4793.45,4757.5,2930.6,11399.7,804.7,299.75,312.55,421.55,256.9,1272.7,1560.55,5434.65,2491.05,450.21069349,2279.05,975.95,2519.5,10970.45,1867.3,1860.1,4198.7,1704.15,286.75,3628.85,392.55,329.8,6480.7
2024-11-12,2870.0,651.65,957.25,144.17,1326.0,7019.55,1525.15,1263.9,1800.85,2474.85,3198.45,1158.15,6638.2,1691.75,1718.2,700.0,1270.6,1059.55,1721.4,1562.45,586.24,826.7,9678.7,4738.2,4724.2,2898.55,11143.1,784.85,290.15,309.8,414.05,256.15,1274.25,1555.65,5027.55,2461.5,446.34055229,2256.2,967.55,2521.2,10892.0,1872.85,1868.8,4197.4,1687.0,285.325,3591.35,380.3,322.7,6528.55
2024-11-13,2816.7,626.6,935.95,139.17,1287.9,6858.85,1505.6,1245.0,1779.0,2470.5,3187.85,1139.15,6566.0,1664.45,1681.35,685.05,1253.7,1036.7,1687.85,1546.7,570.77,808.65,9452.15,4588.7,4519.6,2798.95,11049.6,786.25,281.55,305.85,406.9,252.55,1252.05,1550.45,5046.5,2464.95,445.72699332,2235.25,952.75,2502.9,10782.2,1864.75,1868.4,4150.35,1675.6,284.5,3547.95,381.35,318.0,6498.25
2024-11-14,2826.8,627.35,939.05,137.98,1264.55,6860.65,1499.75,1226.7,1768.2,2483.15,3183.7,1140.7,6549.15,1639.8,1692.75,694.0,1256.95,1017.15,1707.9,1562.3,564.52,804.25,9482.95,4883.7,4604.0,2807.2,11006.05,774.3,280.95,298.2,409.75,250.8,1267.6,1550.5,4915.6,2389.2,439.82738784,2182.8,925.0,2523.95,10728.5,1858.95,1864.55,4145.9,1687.5,283.35,3526.25,372.5,312.1,6463.0
2024-11-18,2818.7,651.05,949.85,141.21,1279.3,6741.9,1465.25,1193.55,1747.75,2483.7,3172.3,1126.2,6567.95,1616.0,1705.1,690.5,1253.45,1004.6,1722.75,1562.6,569.63,814.3,9516.5,4875.65,4733.0,2846.9,11093.95,771.9,278.05,289.2,413.35,250.65,1260.75,1537.0,4911.35,2422.9,440.39374996,2213.2,930.75,2517.15,10630.9,1835.0,1811.45,4019.5,1660.8,276.425,3542.15,366.7,312.05,6301.65
2024-11-19,2821.5,640.0,947.3,139.46,1289.65,6686.9,1471.55,1213.45,1777.25,2483.7,3224.7,1133.95,6595.3,1596.35,1742.25,680.4,1249.1,1000.2,1727.75,1522.9,564.95,803.0,9545.7,4965.45,4775.8,2948.95,10959.3,783.2,279.0,287.5,412.25,248.0,1241.65,1525.5,4892.7,2410.35,441.14889947,2214.15,917.15,2508.15,10769.55,1820.55,1824.75,4039.55,1699.65,281.0,3505.9,366.7,315.05,6423.85
2024-11-21,2183.65,648.05,944.15,140.22,1114.65,6742.5,1465.5,1195.35,1780.0,2428.15,3178.45,1139.15,6465.65,1569.25,1741.2,674.4,1250.55,981.45,1737.1,1477.95,560.44,780.75,9505.0,4882.1,4767.85,2936.25,10861.45,773.85,275.45,282.4,406.0,242.15,1223.0,1525.15,4803.35,2382.8,431.52074332,2211.2,911.7,2534.85,10954.85,1836.35,1834.05,4072.85,1702.25,278.575,3483.5,356.15,325.9,6460.45
2024-11-22,2228.0,652.1,977.35,142.78,1136.75,6935.1,1486.5,1214.45,1795.3,2472.2,3308.7,1142.4,6683.95,1600.85,1745.6,688.2,1278.05,998.2,1761.45,1485.15,570.01,816.05,9481.65,4986.2,4794.1,3012.95,11063.6,791.0,280.85,285.85,414.05,245.6,1265.4,1569.3,4848.35,2445.25,448.03963867,2247.3,945.2,2598.65,11375.3,1898.4,1902.25,4244.6,1747.45,285.825,3603.5,365.45,336.95,6652.8
2024-11-25,2257.5,659.85,953.3,143.67,1166.8,7075.0,1503.3,1209.3,1798.9,2459.7,3309.1,1155.9,6685.4,1604.9,1785.6,684.8,1300.95,1003.5,1790.75,1495.2,589.56,844.45,9420.95,5002.35,4858.3,3045.6,11025.15,796.6,292.35,296.55,417.45,257.9,1287.0,1578.75,4903.95,2471.45,450.06910295,2256.95,955.7,2629.8,11457.45,1891.7,1889.7,4315.1,1732.6,291.225,3753.0,368.4,342.75,6774.95
2024-11-26,2150.5,666.1,963.6,144.47,1128.85,7076.55,1492.7,1208.65,1761.6,2505.0,3327.5,1144.8,6617.95,1594.4,1785.55,682.4,1304.95,1009.6,1783.6,1506.75,609.27,839.4,9137.45,4931.75,4838.7,2985.2,10943.95,783.0,297.9,293.85,411.5,254.25,1295.7,1577.25,5013.6,2479.2,450.25789033,2265.25,963.55,2617.2,11121.05,1899.55,1924.15,4352.7,1745.4,294.5,3702.6,361.65,338.8,6669.35
2024-11-27,2397.8,661.1,968.85,144.53,1199.95,6982.7,1491.15,1199.9,1749.45,2491.9,3291.65,1149.65,6705.2,1600.05,1812.3,680.55,1300.7,1001.95,1783.2,1505.4,603.8,834.1,9190.35,4917.5,4871.25,3004.8,11058.35,783.95,307.35,293.45,417.15,254.3,1293.2,1577.65,4984.15,2486.9,450.21069349,2273.95,960.05,2621.9,11139.9,1891.05,1924.5,4332.55,1756.8,291.45,3698.7,369.3,339.25,6845.1
2024-11-28,2437.1,650.25,954.15,143.39,1167.6,6841.1,1492.75,1191.95,1734.25,2458.05,3212.35,1132.5,6509.4,1575.05,1793.15,657.7,1286.35,993.6,1759.2,1428.6,608.74,838.85,9013.5,4815.7,4783.5,2898.7,10949.85,779.45,305.75,290.95,415.2,252.2,1270.8,1560.4,4923.65,2462.2,448.27562289,2236.25,941.05,2570.45,10997.8,1840.9,1856.65,4244.9,1713.35,286.1,3666.05,362.05,333.65,6743.2
2024-11-29,2463.15,656.2,966.0,144.54,1190.05,6828.9,1533.9,1202.3,1780.9,2479.6,3249.0,1136.3,6575.9,1579.95,1796.05,657.75,1300.1,995.85,1765.25,1437.75,603.93,838.95,9033.65,4831.85,4761.7,2966.1,11074.2,786.45,308.0,292.1,416.4,256.7,1292.2,1627.15,4941.15,2496.15,450.02190611,2234.65,958.65,2606.25,11202.15,1848.05,1857.85,4270.85,1712.3,288.925,3724.8,363.65,329.4,6795.4
2024-12-02,2457.05,662.6,989.8,146.41,1215.8,7065.8,1507.7,1221.75,1808.55,2479.05,3306.85,1137.1,6650.65,1596.65,1804.7,640.2,1304.65,990.95,1753.95,1422.05,618.84,836.4,9130.35,4820.7,4748.45,3016.4,11239.3,790.05,306.9,294.15,421.7,257.55,1309.15,1643.6,4907.25,2479.15,450.4466777,2251.85,957.0,2693.55,11648.55,1871.5,1879.8,4276.65,1745.95,292.275,3704.05,358.2,327.85,6805.3
2024-12-03,2514.2,667.55,998.8,146.54,1288.65,7126.55,1533.9,1224.5,1800.05,2469.4,3332.75,1160.5,6675.45,1607.1,1826.3,634.0,1308.4,998.35,1749.9,1440.95,631.11,853.95,9161.8,4844.35,4697.0,3027.3,11279.25,801.25,312.1,294.25,422.1,262.35,1323.3,1620.55,4909.6,2482.85,446.05737123,2261.7,955.0,2714.0,11852.35,1890.75,1892.1,4302.75,1749.5,291.65,3787.05,367.45,329.65,6841.35
2024-12-04,2494.75,663.05,994.85,145.85,1269.55,7232.35,1500.85,1215.55,1800.2,2459.45,3364.45,1159.45,6740.0,1628.1,1860.1,650.25,1316.05,998.85,1757.5,1452.6,626.46,859.7,8999.15,4797.05,4635.85,3031.75,11129.85,788.1,312.85,293.65,416.65,260.7,1308.95,1584.1,4851.55,2464.5,440.91291525,2257.8,961.2,2717.3,11766.8,1897.65,1889.25,4354.4,1759.6,294.0,3789.9,372.75,325.05,6823.8
2024-12-05,2522.55,670.85,999.2,147.07,1277.05,7274.75,1498.25,1239.85,1813.45,2452.2,3441.05,1166.4,6850.4,1644.1,1865.75,643.15,1336.5,998.2,1775.15,1431.85,625.26,865.45,8891.95,4837.55,4644.35,3071.6,11182.25,792.55,314.5,297.0,418.4,261.3,1322.05,1615.35,4872.0,2494.6,441.29049,2265.5,966.45,2706.8,11932.8,1924.0,1934.85,4464.05,1786.95,299.3,3831.55,369.15,328.35,6970.1
2024-12-06,2506.4,670.15,1003.8,148.29,1259.05,7233.3,1477.4,1253.7,1804.85,2429.7,3470.1,1184.55,6850.3,1635.2,1855.85,636.5,1328.75,990.35,1776.95,1448.55,625.27,863.65,9099.9,4877.05,4629.6,3073.0,11317.95,816.8,313.75,300.35,417.15,260.05,1311.55,1597.85,4870.85,2483.8,444.7358596,2267.8,974.45,2701.9,11848.5,1922.7,1922.4,4445.5,1782.8,297.35,3866.7,369.5,328.9,6999.95
2024-12-09,2495.85,670.9,1011.9,149.88,1266.85,7193.85,1469.0,1255.15,1806.65,2391.85,3468.2,1163.25,6868.35,1637.05,1870.0,641.8,1322.3,982.6,1786.25,1469.3,621.38,858.05,9077.45,4842.1,4595.95,3051.25,11279.8,798.75,314.6,303.45,414.0,258.9,1295.15,1602.55,4793.0,2400.75,438.88345096,2228.85,933.95,2681.4,11814.8,1909.9,1923.65,4452.15,1777.85,303.75,3947.3,369.85,329.1,6949.7
2024-12-10,2467.2,668.9,1012.95,150.32,1248.75,7258.3,1455.2,1240.35,1809.95,2388.9,3475.75,1153.65,6936.2,1663.4,1868.1,633.3,1330.45,984.3,1794.7,1461.85,637.3,867.5,9013.3,4813.05,4588.3,3066.9,11198.2,799.9,314.85,303.5,414.05,256.9,1284.85,1578.65,4787.25,2397.35,439.3554194,2214.45,926.75,2655.3,11745.8,1936.35,1948.55,4432.55,1763.55,308.1,3923.15,369.15,327.9,6878.05
2024-12-11,2457.25,670.5,1000.2,150.6,1233.8,7340.8,1454.1,1238.55,1814.0,2417.3,3473.1,1147.25,7115.1,1686.5,1863.1,634.65,1327.5,984.85,1794.7,1456.15,649.65,861.6,9069.85,4801.95,4650.45,3072.05,11277.75,799.1,314.1,307.45,416.95,256.6,1278.2,1586.0,4889.5,2401.35,439.16663202,2241.05,935.05,2670.75,11898.5,1930.9,1974.15,4427.45,1762.8,309.0,3916.75,365.5,327.55,7063.3
